127942,"道の駅「南えちぜん山海里」 エリア",,男,1959,64,60代,福井県,越前市,"200万円以上 300万円未満",mobile/android,"2023-05-10 15:39:58",5月,"北陸新幹線 越前たけふ駅 エリア",道の駅「越前たけふ」,"38.北陸新幹線 越前たけふ駅 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","3,000円以上 5,000円未満",2～5回目,"Facebook
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,選択なし/該当施設なし,,越前そばの里,,"1,000円以上 3,000円未満",どちらでもない,,どちらでもない,,感じなかった,,6,,,福井県在住,
133253,"北陸新幹線 越前たけふ駅 エリア",,男,1950,73,70代,京都府,京都市伏見区,"400万円以上 500万円未満",mobile/android,"2023-05-10 15:00:00",5月,"道の駅みくに ふれあいパーク三里浜 エリア","道の駅みくに ふれあいパーク三里浜 エリア","15.道の駅みくに ふれあいパーク三里浜 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,1泊,1泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","5,000円以上 10,000円未満",11回目以上,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,あわら温泉,選択なし/該当施設なし,家に帰る,"3,000円以上 5,000円未満",満足,,満足,新鮮な野菜が有る。,感じなかった,,8,良い休憩所です。,,機会があれば行きたい,京都に住んでいます、海があり、温泉があり、京都より旅行に行くのに丁度良い行楽場所です。
131575,web,,女,1968,55,50代,福井県,あわら市,"100万円以上 200万円未満",mobile/iphone,"2023-05-10 14:18:50",5月,"JR芦原温泉駅 エリア","JR芦原温泉駅 エリア","16.JR芦原温泉駅 エリア",あわら市,あわら市・坂井市,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","3,000円以上 5,000円未満",初めて,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,道の駅　蓮如の里　あわら,"3,000円以上 5,000円未満",どちらでもない,あわら駅の施設の案内パンフレットがなかった。新幹線月開通する時には置いておいてほしい,満足,駐車場の監視カメラシステムがよかった。,感じなかった,,7,金沢駅のミニ版みたいで良かったから,加賀温泉駅みたいにスーパーとかが近くにあるといい,また行きたい（1年以内）,観光地の値段の相場が高い。値段に見合った魅力がほしいですね
100120,あわら温泉・あわら温泉屋台村,,無回答,1994,29,20代,福井県,坂井市,"200万円以上 300万円未満",mobile/android,"2023-05-10 13:53:57",5月,"丸岡城 エリア","丸岡城 エリア","13.丸岡城 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"買い物、アウトレット
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"3,000円以上 5,000円未満","1,000円未満","3,000円以上 5,000円未満",11回目以上,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,家の近所,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,8,,,福井県在住,
133402,"大本山 永平寺 エリア",,男,1965,58,50代,新潟県,新潟市南区,分からない/無回答,pc/others,"2023-05-10 13:43:47",5月,"大本山 永平寺 エリア","大本山 永平寺","34.大本山 永平寺 エリア",永平寺町,福井市・永平寺町,,4泊以上,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,富山県、兵庫県、岡山県、山口県、島根県,夫婦2人,"名所、旧跡の観光
友人・親戚を尋ねる
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","50,000円以上 100,000円未満","10,000円以上 20,000円未満",初めて,"新聞・雑誌・ガイドブック
インターネット・アプリ
宿泊施設
",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,
121977,web,,女,1983,40,40代,福井県,福井市,"800万円以上 900万円未満",mobile/iphone,"2023-05-10 13:42:02",5月,"武生駅 エリア","武生駅 エリア","40.武生駅 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円未満","1,000円未満","1,000円未満",11回目以上,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じた,駐車場,6,,,,
121977,web,,女,1983,40,40代,福井県,福井市,"800万円以上 900万円未満",mobile/iphone,"2023-05-10 13:37:36",5月,"福井駅前 エリア","福井駅前 エリア","01.福井駅前 エリア",福井市,福井市・永平寺町,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,小学生以下連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"1,000円未満","1,000円未満","1,000円未満",11回目以上,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,どちらでもない,,感じなかった,,3,,,,
133400,"明通寺 エリア",,男,1970,53,50代,岡山県,岡山市北区,"400万円以上 500万円未満",mobile/android,"2023-05-10 13:34:58",5月,"明通寺 エリア","明通寺 エリア","73.明通寺 エリア",小浜市,嶺南西部,(株)まちづくり小浜,1泊,福井県内には宿泊しない,福井県内には宿泊しない,京都府,夫婦2人,"名所、旧跡の観光
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,"3,000円以上 5,000円未満","1,000円以上 3,000円未満","1,000円以上 3,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,4,,,機会があれば行きたい,
133401,"越前そばの里 エリア",,女,1972,51,50代,福井県,越前市,"500万円以上 600万円未満",mobile/iphone,"2023-05-10 13:27:34",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,日帰り,4泊以上,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,親,"友人・親戚を尋ねる
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円未満","1,000円以上 3,000円未満",11回目以上,"TV・ラジオ番組やCM
友人・知人
",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,,とても満足,,感じなかった,,5,,,福井県在住,ぼた餅が美味しいのでいつも買って帰ります。
133395,"金ヶ崎 エリア",,女,1968,55,50代,福井県,敦賀市,"1,000万円以上 1,200万円未満",mobile/android,"2023-05-10 12:53:35",5月,"金ヶ崎 エリア","金ヶ崎 エリア","64.金ヶ崎 エリア",敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,自分ひとり,"まちあるき、都市散策
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
県外から訪れていない（福井県在住）
",1,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,使わない,使わない,6～10回目,"友人・知人
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,使わない,満足,,満足,,感じなかった,,4,,,,
133396,"越前そばの里 エリア",,男,1985,38,30代,愛知県,名古屋市北区,"1,200万円以上 1,500万円未満",mobile/android,"2023-05-10 12:51:58",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,2泊,1泊,福井エリア（福井市・永平寺町）,滋賀県,自分ひとり,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,道が空いている,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","5,000円以上 10,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,9,,,また行きたい（1年以内）,
131517,"かずら橋 エリア",,男,1976,47,40代,東京都,港区,"800万円以上 900万円未満",mobile/android,"2023-05-10 12:34:42",5月,"かずら橋 エリア","かずら橋 エリア","48.かずら橋 エリア",池田町,丹南,"一般財団法人 池田屋DMO準備室",1泊,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,職場の同僚,"出張など仕事関係
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"新幹線
在来線
",0,0,1,1,0,0,0,0,"レンタカー
",0,1,0,0,0,0,0,0,0,満足,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","5,000円以上 10,000円未満",初めて,"観光パンフレット・ポスター
観光連盟やDMOのHP
",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,,とても満足,,感じなかった,,8,,,また行きたい（1年以内）,
133389,"北陸新幹線 越前たけふ駅 エリア",,女,1972,51,50代,福井県,敦賀市,分からない/無回答,mobile/android,"2023-05-10 12:31:00",5月,"北陸新幹線 越前たけふ駅 エリア",道の駅「越前たけふ」,"38.北陸新幹線 越前たけふ駅 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,金沢からの帰り道,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","1,000円未満",初めて,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,何度か見かけていたので,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,新しく出来た道の駅を見たくて金沢からの帰りに寄りました。トイレも利用しましたが木の雰囲気が良かったです。ただ駐車スペースの１台幅が狭いように感じました。,満足,,感じた,"新しく出来た道の駅は駐車場の１台幅が狭いように感じました。
雪も降る場所ですし、最近は風も強いです。もっとゆとりある幅で作れば良かったのにと思いました。ドアバンされるのは嫌ですし。",5,,,福井県在住,
133390,"越前そばの里 エリア",,女,1965,58,50代,兵庫県,川西市,"200万円以上 300万円未満",mobile/iphone,"2023-05-10 12:26:28",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,その他家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"10,000円以上 20,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,,満足,,感じなかった,,7,,,また行きたい（1年以内）,
133388,"道の駅「南えちぜん山海里」 エリア",,男,1975,48,40代,大阪府,泉佐野市,"400万円以上 500万円未満",mobile/android,"2023-05-10 12:19:23",5月,"道の駅「南えちぜん山海里」 エリア",道の駅「南えちぜん山海里」,"58.道の駅「南えちぜん山海里」 エリア",南越前町,丹南,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,使わない,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",2～5回目,"観光展・物産展
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,越前陶芸村,,天橋立（京都府）,,"5,000円以上 10,000円未満",とても満足,,とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
133387,"越前そばの里 エリア",,女,1950,73,70代,東京都,三鷹市,"500万円以上 600万円未満",mobile/iphone,"2023-05-10 12:11:02",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,4泊以上,2泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,全国,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"その他
",0,0,0,0,0,0,0,キャンピングカー,"その他
",0,0,0,0,0,0,0,0,キャンピングカー,,,"10,000円以上 20,000円未満","40,000円以上 50,000円未満","10,000円以上 20,000円未満",6～10回目,"新聞・雑誌・ガイドブック
観光パンフレット・ポスター
インターネット・アプリ
",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"北前船主の館  右近家",,選択なし/該当施設なし,,"1,000円以上 3,000円未満",満足,,満足,,感じなかった,,2,,,また行きたい（1年以内）,
133386,web,,女,1961,62,60代,三重県,松阪市,"800万円以上 900万円未満",mobile/iphone,"2023-05-10 12:01:12",5月,"越前そばの里 エリア","越前そばの里 エリア","37.越前そばの里 エリア",越前市,丹南,,2泊,福井県内には宿泊しない,福井県内には宿泊しない,石川県加賀市,夫婦2人,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
まちあるき、都市散策
",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","30,000円以上 40,000円未満","10,000円以上 20,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,龍泉,選択なし/該当施設なし,,"10,000円以上 20,000円未満",満足,,満足,,感じなかった,,7,,,また行きたい（1年以内）,
133385,"越前大野城・城下町 エリア",,男,1975,48,40代,三重県,伊勢市,"400万円以上 500万円未満",mobile/android,"2023-05-10 11:56:39",5月,"越前大野城・城下町 エリア","越前大野城・城下町 エリア","21.越前大野城・城下町 エリア",大野市,勝山市・大野市,,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,その他家族,"宿でのんびり過ごす
温泉や露天風呂
地元の美味しいものを食べる
花見や紅葉などの自然鑑賞
",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"30,000円以上 40,000円未満","10,000円以上 20,000円未満","20,000円以上 30,000円未満",2～5回目,"Instagram
友人・知人
宿泊施設
",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,龍双ヶ滝,,丸岡城,,"10,000円以上 20,000円未満",満足,,満足,,感じなかった,,8,,,また行きたい（1年以内）,B級グルメをもっと発信してください。
133382,"丸岡城 エリア",,男,1956,67,60代,兵庫県,丹波篠山市,"400万円以上 500万円未満",mobile/android,"2023-05-10 11:43:12",5月,"丸岡城 エリア","丸岡城 エリア","13.丸岡城 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,2泊,2泊,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
名所、旧跡の観光
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満","50,000円以上 100,000円未満",初めて,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,選択なし/該当施設なし,,大本山永平寺,,"3,000円以上 5,000円未満",満足,,満足,,感じなかった,,6,,,機会があれば行きたい,
