会員情報,,,,,,,,,,,,,,,,,Q1,Q2,Q3,Q4,Q5,Q6," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q7," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q8," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q9," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,"," ,",Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29
101126,web,女,1983,39,30代,福井県,今立郡,"200万円以上 300万円未満",mobile/iphone,"2022-05-08 21:34:46",5月,"まちの市場 こってコテいけだ エリア","35.まちの市場 こってコテいけだ エリア",池田町,丹南,,日帰り,1泊,越前エリア（越前市・越前町・鯖江市・池田町・南越前町）,福井県外には宿泊しない,自分ひとり,"地元の美味しいものを食べる
買い物、アウトレット
",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"5,000円以上 10,000円未満","1,000円未満","5,000円以上 10,000円未満",11回目以上,選択なし/該当施設なし,,選択なし/該当施設なし,,"5,000円以上 10,000円未満",とても満足,,感じなかった,,10,,,また行きたい（1年以内）,
103315,"日本海さかな街 エリア",女,1962,60,60代,福井県,福井市,分からない/無回答,mobile/android,"2022-05-08 21:23:23",5月,"日本海さかな街 エリア","46.日本海さかな街 エリア",敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
名所、旧跡の観光
",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"新聞・雑誌・ガイドブック
観光連盟やDMOのHP
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満","5,000円以上 10,000円未満",初めて,劔神社,道の駅越前,五湖の駅,,"1,000円未満",どちらでもない,,感じなかった,,5,,,福井県在住,雨雪時に遊びに行ける場所が少ないと思います
103316,"熊川宿 エリア",女,1977,45,40代,福井県,福井市,分からない/無回答,mobile/android,"2022-05-08 21:22:04",5月,"熊川宿 エリア","62.熊川宿 エリア",若狭町,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,親,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"その他
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,道の駅スタンプブック,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,"1,000円以上 3,000円未満",使わない,2～5回目,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円未満",満足,,感じた,,4,,,福井県在住,
103314,web,女,1972,50,50代,福井県,福井市,"200万円以上 300万円未満",mobile/iphone,"2022-05-08 21:08:30",5月,"道の駅「恐竜渓谷かつやま」 エリア","20.道の駅「恐竜渓谷かつやま」 エリア",勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,中学生以上連れの家族,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram
友人・知人
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,使わない,使わない,"3,000円以上 5,000円未満",初めて,選択なし/該当施設なし,,選択なし/該当施設なし,,"1,000円以上 3,000円未満",とても満足,ソフトクリームがとても美味しかった。,感じなかった,,10,,,機会があれば行きたい,
103312,web,女,1968,54,50代,福井県,坂井市,"200万円以上 300万円未満",mobile/iphone,"2022-05-08 20:36:22",5月,"レインボーライン エリア","59.レインボーライン エリア",美浜町,嶺南東部,三方五湖DMO(株),日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,東京,夫婦２人とペット、トイプードル１人,"花見や紅葉などの自然鑑賞
ドライブ・ツーリング
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
友人・知人
",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,"大絶景パノラマに癒されて、たくさん楽しめるポイントがあり、ハンモックや展望台！ワンコにも優しいからよかった！ただ、ワンコ連れでねっ転がるテラスをずっと陣取っていたのが&hellip;残念、譲り合いが必要、ワンコ連れが悪く見られて悲しい、結局、座ってみたかった目的の1つが座れず叶わなかった(T . T)","10,000円以上 20,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",2～5回目,ガラガラ山キャンプ場,,道の駅「三方五湖」,,"10,000円以上 20,000円未満",満足,ワンコ連れても良いし、たくさん楽しめました。三方五湖が絶景で癒されます,感じた,"テラス席の譲り合いができてない、ずっと陣取っている方がたくさんで、目的が果たせず座れなかった&hellip;非常に残念でした。
時間制限か何か策はないですか？",9,近いし、めっちゃ楽しかった！絶景にケーブルやリフトと目新しく、ペットＯＫが嬉しい,展望エリアでもっと充実した食事があるとよい、ワンコ連れは、レストラン入れずなので,また行きたい（1年以内）,
103310,web,女,1961,61,60代,愛知県,刈谷市,分からない/無回答,mobile/android,"2022-05-08 20:32:18",5月,"日本海さかな街 エリア","46.日本海さかな街 エリア",敦賀市,嶺南東部,,日帰り,福井県内には宿泊しない,福井県内には宿泊しない,福井県外には宿泊しない,夫婦2人,"温泉や露天風呂
地元の美味しいものを食べる
名所、旧跡の観光
",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"TV・ラジオ番組やCM
インターネット・アプリ
",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,,,"20,000円以上 30,000円未満","10,000円以上 20,000円未満","10,000円以上 20,000円未満",初めて,氣比神宮,,道の駅「シーサイド高浜」,,"10,000円以上 20,000円未満",どちらでもない,閉店間近のためかも知れませんが、食事（お造り）が思ったより貧相でした。,感じた,客引きの方（値引きで）が多く、ゆっくり見れなかった。,3,お箸やコップを購入しましたが、通常では売っていないようなおしゃれなものがあり、みんなに勧めたいと思います。,食事が貧相だったのが残念でした。,機会があれば行きたい,何度も訪ねましたが、食事は今回が一番残念でした。素朴なゆったりしたく伺いましたが、ちょっといまいちでした。
102695,"道の駅「若狭おばま」 エリア",男,1983,39,30代,福井県,小浜市,"300万円以上 400万円未満",mobile/iphone,"2022-05-08 20:29:47",5月,"五湖の駅 エリア","61.五湖の駅 エリア",美浜町,嶺南東部,三方五湖DMO(株),日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,たまたま寄ったのですが、色んな商品が見られてよかったです！,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,氣比神宮,,敦賀赤レンガ倉庫,,使わない,満足,もっと、イートインを増やして、駐車場から見える場所に、匂いにつられて食べたくなるような露店のお店を並べた方がいいなと思いました！,感じなかった,,7,人に薦めるには、何かもっと訴求できるアピールポイントが欲しいような気がしました。,牛串とか、焼きそばのような、露店のお店を出して、車のお客さんにもっと停車してもらえるような工夫とかも面白いのではないかと思いました！,また行きたい（1年以内）,都会に出て、福井に戻ってきてくれた若い人が、福井をよくしてくれるような取り組みは、さらに継続していってもらいたいです！
102695,"道の駅「若狭おばま」 エリア",男,1983,39,30代,福井県,小浜市,"300万円以上 400万円未満",mobile/iphone,"2022-05-08 20:24:16",5月,"日本海さかな街 エリア","46.日本海さかな街 エリア",敦賀市,嶺南東部,,日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,五湖の駅,,"人道の港 敦賀ムゼウム",,"1,000円以上 3,000円未満",満足,観光客向けとしては、良いのではないかと思いました！,感じなかった,,7,県外からこられた方には、一度は寄った方がいいと薦めたいです！,もっと、安くて買いやすいお店があるといいのですが、なにぶん、施設なので、難しいのかなと思いました,また行きたい（1年以内）,安くて美味しいご飯を求めているのですが、だんだん高くなっている印象です！飲食店の競争が激しい都会の方が、安くて美味しい食事が沢山あったりします
102444,web,女,1972,50,50代,福井県,坂井市,分からない/無回答,mobile/android,"2022-05-08 20:22:10",5月,"道の駅みくに ふれあいパーク三里浜 エリア","10.道の駅みくに ふれあいパーク三里浜 エリア",坂井市,あわら市・坂井市,(一社)DMOさかい観光局,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",2～5回目,選択なし/該当施設なし,きららの丘,選択なし/該当施設なし,五月ヶ瀬,"3,000円以上 5,000円未満",とても満足,らっきょラーメン良かった。,感じなかった,,10,,,福井県在住,
102695,"道の駅「若狭おばま」 エリア",男,1983,39,30代,福井県,小浜市,"300万円以上 400万円未満",mobile/iphone,"2022-05-08 20:20:18",5月,"JR敦賀駅前 エリア","48.JR敦賀駅前 エリア",敦賀市,嶺南東部,,日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,満足,新幹線駅の工事現場を見ることができて、早く新幹線に乗って旅行をしたいという期待が膨らみました！,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",2～5回目,敦賀赤レンガ倉庫,,"敦賀鉄道資料館（旧敦賀港駅舎 ）",,"1,000円以上 3,000円未満",満足,,感じなかった,,7,駅前の蕎麦屋さんが美味しかったです！ただ、お魚目当てで入った居酒屋さんは、正直、微妙な感じがしました。,美味しいご飯屋さんも増えてきていますが、もっと増えてくれたら有難いです！,また行きたい（1年以内）,やはり、安くて美味しいご飯がもっと欲しいです！
102444,web,女,1972,50,50代,福井県,坂井市,分からない/無回答,mobile/android,"2022-05-08 20:19:46",5月,"あわら温泉 エリア","11.あわら温泉 エリア",あわら市,あわら市・坂井市,,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",6～10回目,選択なし/該当施設なし,,選択なし/該当施設なし,きららの丘,"1,000円以上 3,000円未満",満足,あわらスイーツクーポン、良かったです。,感じなかった,,10,,,福井県在住,
102695,"道の駅「若狭おばま」 エリア",男,1983,39,30代,福井県,小浜市,"300万円以上 400万円未満",mobile/iphone,"2022-05-08 20:16:31",5月,"氣比神宮 エリア","47.氣比神宮 エリア",敦賀市,嶺南東部,,日帰り,1泊,嶺南エリア（敦賀市・美浜町・若狭町・小浜市・おおい町・高浜町）,福井県外には宿泊しない,夫婦2人,"地元の美味しいものを食べる
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"インターネット・アプリ
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,素晴らしい自然と街並みでした！,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","3,000円以上 5,000円未満",初めて,敦賀赤レンガ倉庫,,"人道の港 敦賀ムゼウム",,使わない,とても満足,マイナスイオンをあびて、素晴らしかったです！,感じなかった,,9,氣比神宮はぜひ薦めたいと思いました,大きなお土産屋さんがあると、さらに良かったです！,また行きたい（1年以内）,お魚も美味しいのですが、若干値段が高くなっているような気がします。意外と大阪とかで食べるお魚の方が安くて値段も安かったりするので、その点は、もっと努力して欲しい！
102444,web,女,1972,50,50代,福井県,坂井市,分からない/無回答,mobile/android,"2022-05-08 20:16:14",5月,"JA福井県ファーマーズマーケットきららの丘 エリア","13.JA福井県ファーマーズマーケットきららの丘 エリア",あわら市,あわら市・坂井市,,日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,とても満足,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",6～10回目,選択なし/該当施設なし,セントピアあわら,選択なし/該当施設なし,道の駅みくに,"1,000円以上 3,000円未満",とても満足,,感じた,車で道に出るところですが、ミラーがあって見えるけど、やはり見にくい。無理だろうけど、もう少し大きなミラーだといいな。,10,,お昼ちかくても、野菜などもう少し残っているといいな。,福井県在住,
102444,web,女,1972,50,50代,福井県,坂井市,分からない/無回答,mobile/android,"2022-05-08 20:12:12",5月,"はたや記念館 ゆめおーれ勝山 エリア","24.はたや記念館 ゆめおーれ勝山 エリア",勝山市,勝山市・大野市,勝山市観光まちづくり(株),日帰り,4泊以上,三国・あわらエリア（あわら市・坂井市）,福井県外には宿泊しない,親,"ドライブ・ツーリング
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Instagram
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"県外から訪れていない（福井県在住）
",0,0,0,0,0,0,1,0,"自家用車
",1,0,0,0,0,0,0,0,0,選択肢なし,,"3,000円以上 5,000円未満","1,000円未満","1,000円以上 3,000円未満",初めて,選択なし/該当施設なし,道の駅勝山,越前大仏,,"1,000円以上 3,000円未満",とても満足,,感じなかった,,10,,,福井県在住,
